,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,BB diameter,ttd,Head tube diameter,dtd,csd,ssd,Seat tube diameter,BB length,Chain stay position on BB,SSTopZOFFSET,MATERIAL,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube
88,447.5,60.0,565.6,71.0,125.0,72.0,505.0,73.5,721.1815483495776,35.0,40.0,40.0,44.95,23.0,16.5,30.2,100.0,15.0,11.2,STEEL,20.0,65.0,60.5,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
89,445.0,60.0,565.6,71.5,170.0,45.0,570.0,73.0,707.433390932504,40.0,38.0,39.0,42.9,25.5,15.0,34.2,73.0,15.0,12.3,ALUMINIUM,32.0,48.9,59.2,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
90,425.0,37.0,565.6,70.5,150.0,72.0,505.0,72.5,684.1626303155119,35.0,40.0,39.0,44.95,23.0,16.5,30.2,100.0,15.0,11.2,STEEL,23.5,62.0,48.0,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
91,425.0,35.0,565.6,70.0,145.0,72.0,480.0,73.0,673.9850679669023,35.0,42.0,45.0,44.95,24.0,17.25,34.2,100.0,15.0,11.2,ALUMINIUM,23.5,62.0,60.0,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
92,405.0,70.0,565.6,73.0,145.0,45.0,515.1,74.0,653.6386402787729,40.0,17.7,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,30.6,49.1,49.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
93,405.0,70.0,565.6,73.0,179.8,45.0,573.9,73.0,658.1411060344833,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,CARBON,36.0,46.9,47.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
94,425.0,35.0,565.6,70.5,165.0,60.0,520.0,72.5,701.0898782982686,35.0,40.0,39.0,44.95,24.0,17.0,30.4,100.0,15.0,11.2,ALUMINIUM,23.5,62.0,60.0,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
95,445.0,60.0,565.6,71.0,135.0,60.0,520.0,73.5,745.2316052849284,35.0,40.0,39.0,44.95,24.0,17.0,30.4,100.0,15.0,11.2,STEEL,23.5,62.0,60.0,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
96,405.0,70.0,565.6,73.0,220.4,45.0,585.4,74.0,669.7910666045398,40.0,30.15,45.0,36.5,23.35,13.0,34.9,68.0,15.0,9.0,CARBON,35.6,50.4,48.4,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
97,445.0,60.0,565.6,70.0,125.0,60.0,520.0,73.5,720.6971950084893,35.0,40.0,39.0,44.95,24.0,17.0,30.4,100.0,15.0,11.2,STEEL,23.5,62.0,60.0,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
98,408.0,68.0,565.6,72.5,144.2,30.0,547.5,73.0,633.7852726529268,40.0,25.4,31.8,36.5,17.0,12.0,28.6,68.0,15.0,7.0,STEEL,25.2,19.5,30.7,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
99,407.0,67.5,565.6,73.5,132.4,45.0,590.3,73.0,654.0926576267068,40.0,32.7,45.0,36.5,23.35,13.0,56.0,68.0,15.0,9.0,CARBON,22.7,43.3,21.7,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
100,405.0,70.0,565.6,73.0,145.0,45.0,521.5,74.0,656.3385308888888,40.0,31.200000000000003,45.0,40.0,23.35,13.0,37.0,68.0,15.0,9.0,STEEL,30.9,55.5,54.8,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
101,450.0,70.0,565.6,70.0,145.0,180.0,619.9,70.0,684.2978233993427,45.0,55.2,50.0,36.5,35.0,19.0,31.8,80.0,15.0,9.0,OTHER,85.5,69.9,62.2,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
102,325.0,70.0,565.6,72.0,102.5,50.0,432.1,72.0,515.1959441759547,41.0,23.85,41.4,36.5,23.35,13.0,31.8,68.0,15.0,12.0,ALUMINIUM,25.8,37.1,49.5,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
103,405.0,70.0,565.6,73.0,145.0,45.0,515.1,74.0,653.6386402787729,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,30.6,49.1,49.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
104,430.0,57.0,565.6,77.0,144.6,45.0,612.3,75.0,699.2500952184528,35.0,31.700000000000003,40.0,36.5,23.35,13.0,35.0,68.0,15.0,9.0,BAMBOO,49.0,27.3,44.8,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
105,405.0,70.0,565.6,73.0,145.0,45.0,528.3,74.0,661.363380698076,40.0,43.6,45.0,61.5,23.35,13.0,45.8,68.0,15.0,9.0,STEEL,50.5,62.3,63.8,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
106,400.0,37.0,565.6,74.0,123.8,25.0,500.0,74.0,633.2671037287258,38.1,25.4,31.7,34.0,17.35,10.5,28.6,68.0,15.0,10.6,STEEL,30.0,300.0,44.0,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
107,430.0,57.0,565.6,75.0,268.5,45.0,612.3,75.0,666.9626667709264,35.0,31.700000000000003,40.0,36.5,23.35,13.0,35.0,68.0,15.0,9.0,BAMBOO,49.0,27.3,44.8,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
108,380.0,37.0,565.6,72.0,267.3,45.0,420.0,72.0,581.6957243136796,38.1,17.5,31.7,34.0,17.35,10.5,28.6,68.0,15.0,10.6,STEEL,167.0,35.0,44.0,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
109,420.0,39.3,565.6,73.0,180.4,45.0,600.0,74.0,648.0693294008167,38.1,26.987499999999997,31.8,34.0,20.75,12.425,31.8,68.0,5.0,30.0,STEEL,28.0,20.0,38.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
110,430.0,59.3,565.6,71.0,175.0,45.0,560.1,73.0,635.8715198040945,38.1,25.4,31.8,34.0,20.75,11.425,31.8,68.0,5.0,30.0,STEEL,23.8,30.1,41.6,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
111,410.0,69.0,565.6,73.0,150.7,45.0,585.0,73.0,664.3421379448645,40.0,32.7,40.0,36.5,25.0,20.0,31.8,68.0,15.0,7.0,TITANIUM,40.0,28.7,51.3,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
112,407.0,67.5,565.6,73.5,132.4,45.0,590.3,73.0,654.0926576267068,40.0,34.75,45.0,36.5,23.35,17.5,56.0,68.0,15.0,9.0,CARBON,22.7,43.3,21.7,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
113,399.71,70.0,565.6,76.0,186.0,34.0,611.9,73.5,651.0104171115728,40.0,28.6,31.8,36.5,22.0,13.0,28.9,68.0,15.0,9.0,STEEL,30.3,21.9,43.1,330.0,350.0,16.0,18.0,False,False,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
114,405.0,25.0,565.6,71.5,105.0,45.0,305.0,72.0,607.482097098431,40.0,28.6,45.0,36.5,23.35,21.5,31.8,68.0,15.0,9.0,STEEL,24.3,45.0,48.0,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
115,410.0,70.0,565.6,73.0,109.8,45.0,558.5,74.0,638.6095028182702,40.0,28.6,45.0,36.5,23.35,13.0,34.9,68.0,15.0,7.0,CARBON,33.5,38.5,47.7,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
116,405.0,25.0,565.6,71.5,105.0,45.0,305.0,72.0,607.482097098431,40.0,28.6,45.0,36.5,23.35,21.5,31.8,68.0,15.0,9.0,STEEL,24.3,45.0,48.0,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
117,405.0,70.0,565.6,73.0,230.0,45.0,680.0,73.0,696.2904687116317,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,43.3,45.0,49.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
118,340.0,-25.0,565.6,72.5,110.0,45.0,244.4,74.0,579.6690718416914,40.0,28.6,45.0,36.5,23.35,15.0,31.8,68.0,15.0,9.0,STEEL,25.3,24.4,43.1,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
119,405.0,70.0,565.6,73.0,145.0,45.0,515.0,74.0,653.6386402787729,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,34.0,49.0,49.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
120,415.0,57.0,565.6,77.5,180.0,60.0,568.7,75.5,682.4415487539009,40.0,35.2,50.0,36.5,27.0,20.0,45.0,68.0,15.0,9.0,BAMBOO,61.5,48.7,68.6,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
121,405.0,40.0,565.6,73.0,261.4,45.0,680.0,73.0,677.8576685456347,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,43.3,45.0,49.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
122,410.0,70.0,565.6,74.0,129.6,45.0,646.0,73.0,677.6192167574836,38.1,26.987499999999997,31.8,34.0,20.75,12.425,31.8,68.0,5.0,30.0,BAMBOO,30.0,80.0,40.0,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
123,410.0,68.0,565.6,73.5,180.8,45.0,570.0,72.5,662.8663214866845,40.0,27.0,31.8,36.5,23.35,13.0,28.6,68.0,15.0,9.0,STEEL,32.8,26.5,40.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
124,405.0,70.0,565.6,73.0,151.1,80.0,532.6,73.0,656.8297538345655,40.0,50.0,55.0,50.0,28.5,13.0,50.0,68.0,15.0,9.0,CARBON,30.6,32.6,55.8,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
125,454.0,69.0,565.6,71.0,117.3,55.0,510.0,74.5,708.7243738790507,41.0,31.75,50.0,36.5,27.0,14.0,31.8,73.0,15.0,8.0,ALUMINIUM,22.5,55.8,55.6,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
126,919.3,100.0,565.6,63.0,85.3,45.0,537.0,58.5,572.807169118356,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,35.3,71.0,62.4,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
127,405.0,70.0,565.6,73.0,150.4,80.0,532.6,73.0,649.3297311985561,40.0,50.0,55.0,50.0,28.5,13.0,50.0,68.0,15.0,9.0,CARBON,30.6,32.6,55.8,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
128,426.0,82.0,565.6,72.0,148.1,45.0,593.9,72.0,664.2440085487177,40.0,25.6,28.6,36.5,22.85,15.0,28.6,68.0,15.0,14.3,STEEL,33.2,23.9,34.7,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
129,399.0,70.0,565.6,73.0,125.0,45.0,474.7,74.5,653.6386402787729,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,TITANIUM,33.0,49.7,49.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
130,420.0,24.0,565.6,70.5,120.0,41.0,320.0,73.5,698.7835759103444,40.0,29.200000000000003,50.0,36.5,22.0,16.0,31.8,68.0,15.0,8.0,STEEL,21.2,40.1,54.0,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
131,410.0,69.0,565.6,72.5,213.0,200.0,605.0,73.5,664.2063209846616,40.0,28.6,45.0,50.0,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,27.1,32.6,49.6,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
132,280.0,-40.0,565.6,74.5,110.0,24.0,170.0,76.0,523.1762622004634,40.0,30.200000000000003,45.0,38.1,27.5,19.0,31.8,68.0,15.0,9.0,ALUMINIUM,22.9,25.0,35.3,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
133,364.73,25.0,565.6,74.0,156.1,75.0,545.0,75.0,587.4859418794839,40.0,25.4,35.0,36.5,23.5,13.0,30.0,68.0,15.0,9.0,STEEL,35.0,25.0,40.0,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
134,398.0,67.0,565.6,72.0,121.3,30.0,534.1,74.0,630.674522498596,38.1,25.4,31.7,34.0,17.35,10.5,28.6,68.0,15.0,10.6,STEEL,28.5,14.1,35.3,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
135,400.0,20.0,565.6,68.5,115.0,45.0,300.5,74.0,626.198215332808,40.0,28.6,45.0,36.5,28.35,12.0,31.8,68.0,15.0,9.0,ALUMINIUM,32.5,34.5,46.9,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
136,405.0,70.0,565.6,73.0,120.1,45.0,545.6,74.0,628.3234158600964,40.0,26.700000000000003,37.0,36.5,23.35,13.0,28.0,68.0,15.0,7.0,STEEL,40.1,25.6,41.0,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
137,415.0,57.0,565.6,77.5,200.0,60.0,585.8,75.5,685.5898837921023,40.0,32.7,50.0,36.5,27.0,20.0,50.0,68.0,15.0,9.0,BAMBOO,58.8,45.8,73.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
138,325.0,-40.0,565.6,75.5,89.8,45.0,157.2,70.0,508.89448487569047,40.0,28.6,45.0,36.5,23.35,15.0,31.8,68.0,15.0,11.2,OTHER,22.2,32.2,44.4,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,0.0,0.0,0.9
139,410.48,70.0,565.6,73.0,138.3,45.0,576.5,74.0,638.8310675911005,40.0,28.6,45.0,45.0,23.35,13.0,55.0,68.0,15.0,9.0,CARBON,23.5,16.5,22.0,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
140,450.0,60.0,565.6,72.0,110.0,72.0,485.0,73.0,750.6373183899495,35.0,40.0,39.0,44.95,23.0,16.5,30.2,100.0,15.0,11.2,STEEL,20.0,65.0,60.5,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
141,430.0,70.0,565.6,71.5,110.0,45.0,518.4,74.5,658.308149540362,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,TITANIUM,36.0,48.4,50.1,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
142,405.04,70.0,565.6,75.0,41.1,45.0,514.6,74.0,627.8314147890769,40.0,42.7,50.0,36.5,45.0,19.0,31.8,68.0,15.0,9.0,CARBON,34.0,48.6,49.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
143,390.0,10.0,565.6,69.5,115.0,45.0,300.2,73.5,639.4009536435252,40.0,28.6,45.0,36.5,29.85,18.0,31.8,68.0,15.0,9.0,ALUMINIUM,28.1,44.2,45.7,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
144,400.0,10.0,565.6,70.0,115.0,45.0,301.6,71.5,650.9792255805398,40.0,28.6,45.0,36.5,28.35,18.5,31.8,68.0,15.0,10.0,STEEL,30.2,31.6,45.5,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
145,400.0,75.0,565.6,73.0,106.0,100.0,510.0,72.0,602.1178624851275,40.0,22.5,45.0,36.5,23.5,25.0,31.8,68.0,20.0,9.0,CARBON,31.7,50.0,52.5,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
146,400.0,10.0,565.6,70.0,115.0,45.0,301.6,71.5,650.9792255805398,40.0,28.6,45.0,36.5,28.35,18.5,31.8,68.0,15.0,10.0,STEEL,30.2,31.6,45.5,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
147,405.0,68.0,565.6,73.0,110.6,45.0,520.0,72.5,657.0060480549217,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,32.9,47.6,49.3,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
148,400.0,30.0,565.6,74.0,300.0,45.0,640.0,73.0,648.3879826500842,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,70.0,45.0,49.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
149,411.99,70.0,565.6,74.0,127.3,80.0,476.0,72.0,627.4966227903813,40.0,30.0,45.0,36.5,28.5,12.0,31.8,68.0,15.0,10.0,TITANIUM,28.7,36.0,51.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
150,410.0,72.0,565.6,73.0,150.0,45.0,540.0,72.5,657.5578272129349,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,33.0,25.6,48.3,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
151,430.0,69.0,565.6,71.25,155.7,55.0,600.0,74.0,686.5643427591505,41.0,36.55,50.0,39.5,27.0,13.5,31.8,73.0,15.0,8.0,ALUMINIUM,35.0,40.0,60.0,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
152,430.0,35.0,565.6,68.0,135.0,72.0,480.0,73.0,672.7194387759606,35.0,37.0,56.0,47.45,28.0,17.75,34.9,100.0,15.0,11.2,ALUMINIUM,23.5,62.0,48.0,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
153,405.0,70.0,565.6,73.0,145.0,45.0,515.0,74.0,653.6386402787729,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,BAMBOO,34.0,49.0,49.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
154,410.0,72.0,565.6,73.0,150.0,45.0,540.0,72.5,657.5578272129349,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,33.0,25.6,48.3,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
155,405.0,70.0,565.6,71.5,145.0,45.0,612.9,75.0,644.600520202112,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,39.5,66.9,49.0,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
156,413.0,5.0,565.6,69.0,124.8,45.0,341.4,72.5,653.3005784519356,40.0,28.6,45.0,36.5,33.35,18.0,31.8,68.0,15.0,9.0,STEEL,21.6,41.6,49.0,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
157,414.0,37.0,565.6,74.0,300.0,45.0,630.0,73.0,666.2918187912268,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,65.0,45.0,49.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
158,381.0,46.0,565.6,74.5,159.4,45.0,561.0,74.0,637.3032521683402,38.1,27.0,37.0,34.0,21.2,12.6,28.6,68.0,14.0,25.0,STEEL,44.1,35.2,40.3,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
159,405.0,45.0,565.6,73.0,249.0,80.0,647.0,73.0,653.8531438556857,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,3.0,STEEL,82.4,47.0,65.9,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
160,405.0,70.0,565.6,73.0,152.5,45.0,515.0,74.0,653.3098002623892,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,TITANIUM,30.8,48.6,49.3,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
161,415.82,66.0,565.6,73.0,176.1,45.0,614.1,73.5,669.1581887809738,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,38.0,44.1,48.0,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
162,407.0,70.6,565.6,73.5,96.0,45.0,550.0,73.0,653.3151968721489,40.0,31.155,48.0,36.5,34.495000000000005,17.0,56.0,68.0,15.0,9.0,CARBON,22.7,43.3,21.7,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
163,410.0,71.0,565.6,73.75,159.9,45.0,575.0,73.0,661.3951845749583,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,TITANIUM,49.1,22.6,55.5,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
164,380.0,30.0,565.6,73.0,109.9,37.0,451.6,74.0,667.0840938141748,45.0,33.0,35.0,34.5,18.0,15.0,26.0,170.0,15.0,9.0,STEEL,25.4,21.6,33.8,330.0,350.0,16.0,18.0,False,False,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
165,405.0,0.0,565.6,73.0,145.0,45.0,514.8,74.0,599.0306868194062,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,34.4,48.8,50.8,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
166,315.0,-30.0,565.6,72.5,96.3,29.0,205.5,70.0,509.99414464436745,40.0,28.6,45.0,36.5,19.85,15.0,31.8,68.0,15.0,11.2,STEEL,23.4,25.5,31.9,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,0.0,0.0,0.9
167,350.52,0.0,565.6,73.0,119.3,45.0,290.0,72.5,594.1262737397499,40.0,28.6,45.0,36.5,25.0,19.0,31.8,68.0,15.0,9.0,STEEL,21.1,39.8,57.6,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
168,459.0,43.0,565.6,70.0,120.0,70.0,533.0,73.0,689.4583084674291,40.0,37.4,50.0,55.0,23.35,15.0,34.8,64.0,15.0,12.3,ALUMINIUM,38.6,51.2,46.4,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
169,429.99,70.0,565.6,72.0,129.9,45.0,557.2,73.5,635.1403050753203,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,38.2,37.2,50.6,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
170,365.0,5.0,565.6,71.5,105.0,37.0,293.7,74.0,581.2307512908673,40.0,28.6,45.0,36.5,23.35,15.0,31.8,68.0,15.0,9.0,STEEL,18.1,33.7,36.9,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
171,425.0,48.0,565.6,70.0,138.3,72.0,520.0,73.0,706.6225417677813,35.0,42.0,45.0,44.95,26.5,18.5,35.0,100.0,15.0,11.2,ALUMINIUM,27.0,62.0,70.0,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
172,415.0,70.0,565.6,71.5,125.0,45.0,520.0,74.2,643.6365099244972,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,36.3,48.2,49.1,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
173,405.0,70.0,565.6,67.0,159.3,45.0,515.2,77.0,641.2856833858044,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,34.1,49.2,49.9,330.0,350.0,16.0,18.0,False,False,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
174,405.72,46.0,565.6,78.5,95.6,45.0,428.0,73.5,712.7230303701746,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,33.7,46.1,105.3,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
175,420.0,70.0,565.6,73.0,124.0,45.0,556.8,74.0,645.7971993630364,40.0,28.6,45.0,36.5,23.35,13.0,34.9,68.0,15.0,7.0,TITANIUM,33.0,31.8,46.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
176,405.0,35.0,565.6,71.0,140.0,45.0,450.0,72.0,613.8966036795551,40.0,28.6,50.0,42.0,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,26.0,240.0,61.0,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
